,bird1,bird2,shared,total_rep,ac_sim,spatial_dist,sharing_index,april_lay_date_1,clutch_size_1,num_fledglings_1,father_1,mother_1,box_1,year_1,wytham_born_1,natal_box_1,dispersal_distance_1,age_1,x_1,y_1,recorded_1,repertoire_size_1,self_similarity_1,april_lay_date_2,clutch_size_2,num_fledglings_2,father_2,mother_2,box_2,year_2,wytham_born_2,natal_box_2,dispersal_distance_2,age_2,x_2,y_2,recorded_2,repertoire_size_2,self_similarity_2
1912,20211MP71,20211MP66,0,10,0.3633391666666667,94.37,0.0,13.0,7.0,7,ty68314,ty68263,MP71,2021,False,,,6.0,448536.72,206873.76,True,6.0,0.3429766666666667,12.0,8.0,2,ty70009,vz30985,MP66,2021,False,,,6.0,448621.72,206914.76,True,4.0,0.34708999999999995
1926,20211MP72,20211MP66,0,8,0.32249,137.13,0.0,31.0,7.0,6,ty70056,ty69090,MP72,2021,True,MP75,149.5,5.0,448484.72,206908.76,True,4.0,0.29868666666666666,12.0,8.0,2,ty70009,vz30985,MP66,2021,False,,,6.0,448621.72,206914.76,True,4.0,0.34708999999999995
1866,20211MP62,20211MP71,0,7,0.3233333333333333,115.16,0.0,18.0,6.0,0,,,MP62,2021,,,,,448542.72,206988.76,True,1.0,,13.0,7.0,7,ty68314,ty68263,MP71,2021,False,,,6.0,448536.72,206873.76,True,6.0,0.3429766666666667
1873,20211MP64,20211MP71,0,10,0.34096791666666665,107.94,0.0,15.0,8.0,0,,vz33855,MP64,2021,,,,,448605.72,206956.76,True,4.0,0.37633999999999995,13.0,7.0,7,ty68314,ty68263,MP71,2021,False,,,6.0,448536.72,206873.76,True,6.0,0.3429766666666667
1881,20211MP66,20211MP71,0,10,0.3633391666666667,94.37,0.0,12.0,8.0,2,ty70009,vz30985,MP66,2021,False,,,6.0,448621.72,206914.76,True,4.0,0.34708999999999995,13.0,7.0,7,ty68314,ty68263,MP71,2021,False,,,6.0,448536.72,206873.76,True,6.0,0.3429766666666667
1893,20211MP69,20211MP71,0,9,0.39538,88.65,0.0,9.0,8.0,7,vs84238,vs84227,MP69,2021,True,MP69,0.0,6.0,448519.72,206960.76,True,3.0,0.48659,13.0,7.0,7,ty68314,ty68263,MP71,2021,False,,,6.0,448536.72,206873.76,True,6.0,0.3429766666666667
1920,20211MP72,20211MP71,0,10,0.31973,62.68,0.0,31.0,7.0,6,ty70056,ty69090,MP72,2021,True,MP75,149.5,5.0,448484.72,206908.76,True,4.0,0.29868666666666666,13.0,7.0,7,ty68314,ty68263,MP71,2021,False,,,6.0,448536.72,206873.76,True,6.0,0.3429766666666667
1935,20211MP73,20211MP71,4,11,0.340453,146.57,0.36363636363636365,15.0,7.0,7,vz33854,ty70021,MP73,2021,False,,,5.0,448396.98,206917.97,True,5.0,0.31085799999999997,13.0,7.0,7,ty68314,ty68263,MP71,2021,False,,,6.0,448536.72,206873.76,True,6.0,0.3429766666666667
1949,20211MP76,20211MP71,2,8,0.3518375,196.16,0.25,2.0,11.0,2,ty70199,ty70011,MP76,2021,True,B205,884.1,5.0,448390.72,207004.76,True,2.0,0.30255,13.0,7.0,7,ty68314,ty68263,MP71,2021,False,,,6.0,448536.72,206873.76,True,6.0,0.3429766666666667
1869,20211MP62,20211MP73,2,6,0.403878,162.02,0.3333333333333333,18.0,6.0,0,,,MP62,2021,,,,,448542.72,206988.76,True,1.0,,15.0,7.0,7,vz33854,ty70021,MP73,2021,False,,,5.0,448396.98,206917.97,True,5.0,0.31085799999999997
1878,20211MP64,20211MP73,0,9,0.3460375,212.31,0.0,15.0,8.0,0,,vz33855,MP64,2021,,,,,448605.72,206956.76,True,4.0,0.37633999999999995,15.0,7.0,7,vz33854,ty70021,MP73,2021,False,,,5.0,448396.98,206917.97,True,5.0,0.31085799999999997
1887,20211MP66,20211MP73,0,9,0.3372845,224.76,0.0,12.0,8.0,2,ty70009,vz30985,MP66,2021,False,,,6.0,448621.72,206914.76,True,4.0,0.34708999999999995,15.0,7.0,7,vz33854,ty70021,MP73,2021,False,,,5.0,448396.98,206917.97,True,5.0,0.31085799999999997
1897,20211MP69,20211MP73,0,8,0.38966266666666666,129.98,0.0,9.0,8.0,7,vs84238,vs84227,MP69,2021,True,MP69,0.0,6.0,448519.72,206960.76,True,3.0,0.48659,15.0,7.0,7,vz33854,ty70021,MP73,2021,False,,,5.0,448396.98,206917.97,True,5.0,0.31085799999999997
1915,20211MP71,20211MP73,2,11,0.340453,146.57,0.18181818181818182,13.0,7.0,7,ty68314,ty68263,MP71,2021,False,,,6.0,448536.72,206873.76,True,6.0,0.3429766666666667,15.0,7.0,7,vz33854,ty70021,MP73,2021,False,,,5.0,448396.98,206917.97,True,5.0,0.31085799999999997
1922,20211MP72,20211MP73,2,9,0.358465,88.22,0.2222222222222222,31.0,7.0,6,ty70056,ty69090,MP72,2021,True,MP75,149.5,5.0,448484.72,206908.76,True,4.0,0.29868666666666666,15.0,7.0,7,vz33854,ty70021,MP73,2021,False,,,5.0,448396.98,206917.97,True,5.0,0.31085799999999997
1942,20211MP76,20211MP73,4,7,0.401372,87.02,0.5714285714285714,2.0,11.0,2,ty70199,ty70011,MP76,2021,True,B205,884.1,5.0,448390.72,207004.76,True,2.0,0.30255,15.0,7.0,7,vz33854,ty70021,MP73,2021,False,,,5.0,448396.98,206917.97,True,5.0,0.31085799999999997
1954,20211MP77,20211MP73,0,7,0.30067499999999997,125.49,0.0,10.0,11.0,8,vz30902,vz30598,MP77,2021,False,,,6.0,448383.72,207042.76,True,2.0,0.58315,15.0,7.0,7,vz33854,ty70021,MP73,2021,False,,,5.0,448396.98,206917.97,True,5.0,0.31085799999999997
1967,20211MP78,20211MP73,2,9,0.3809955,145.27,0.2222222222222222,,,0,,,MP78,2021,,,,,448423.72,207060.76,True,4.0,0.39963333333333334,15.0,7.0,7,vz33854,ty70021,MP73,2021,False,,,5.0,448396.98,206917.97,True,5.0,0.31085799999999997
2011,20211O107,20211O48,0,6,0.3891322222222222,253.28,0.0,18.0,7.0,5,,tw41898,O107,2021,,,,,445709.33,207638.71,True,3.0,0.31522333333333336,15.0,7.0,2,vj57893,tv44478,O48,2021,False,,,6.0,445470.72,207553.76,True,3.0,0.41722333333333333
2056,20211O18,20211O48,0,4,0.41740333333333335,446.83,0.0,19.0,7.0,3,vz31037,ty68155,O18,2021,True,EX75A,551.3,6.0,445339.57,207980.91,True,1.0,,15.0,7.0,2,vj57893,tv44478,O48,2021,False,,,6.0,445470.72,207553.76,True,3.0,0.41722333333333333
2066,20211O3,20211O48,0,5,0.37511500000000003,551.9,0.0,18.0,11.0,9,tl38436,ty69305,O3,2021,True,EX7,523.7,6.0,445269.72,208067.76,True,2.0,0.30197,15.0,7.0,2,vj57893,tv44478,O48,2021,False,,,6.0,445470.72,207553.76,True,3.0,0.41722333333333333
2076,20211O30,20211O48,0,9,0.4036572222222222,444.62,0.0,15.0,10.0,8,tv44361,te80789,O30,2021,True,O38A,304.0,6.0,445291.72,207960.76,True,6.0,0.4512333333333333,15.0,7.0,2,vj57893,tv44478,O48,2021,False,,,6.0,445470.72,207553.76,True,3.0,0.41722333333333333
2084,20211O34,20211O48,2,5,0.36649,301.2,0.4,30.0,9.0,9,tw41625,ty69382,O34,2021,False,,,6.0,445302.72,207803.76,True,2.0,0.23296,15.0,7.0,2,vj57893,tv44478,O48,2021,False,,,6.0,445470.72,207553.76,True,3.0,0.41722333333333333
2095,20211O44,20211O48,0,5,0.3406833333333334,388.57,0.0,21.0,9.0,0,,,O44,2021,,,,,445380.72,207931.76,True,2.0,0.24979,15.0,7.0,2,vj57893,tv44478,O48,2021,False,,,6.0,445470.72,207553.76,True,3.0,0.41722333333333333
2110,20211O58,20211O48,4,6,0.4373766666666667,72.2,0.6666666666666666,16.0,10.0,10,tr43342,ty70759,O58,2021,False,,,6.0,445427.72,207495.76,True,3.0,0.28937666666666667,15.0,7.0,2,vj57893,tv44478,O48,2021,False,,,6.0,445470.72,207553.76,True,3.0,0.41722333333333333
2121,20211O60,20211O48,2,5,0.4791383333333334,178.68,0.4,19.0,8.0,0,,,O60,2021,,,,,445324.72,207450.76,True,2.0,0.35488,15.0,7.0,2,vj57893,tv44478,O48,2021,False,,,6.0,445470.72,207553.76,True,3.0,0.41722333333333333
2132,20211O66,20211O48,0,4,0.3771966666666667,184.61,0.0,8.0,10.0,0,vz32983,tw41895,O66,2021,True,O52,330.1,6.0,445582.33,207406.71,True,1.0,,15.0,7.0,2,vj57893,tv44478,O48,2021,False,,,6.0,445470.72,207553.76,True,3.0,0.41722333333333333
2184,20211O83,20211O48,2,6,0.47252555555555553,325.66,0.3333333333333333,21.0,8.0,7,vz31466,vz33113,O83,2021,False,,,5.0,445788.33,207625.71,True,3.0,0.47967666666666675,15.0,7.0,2,vj57893,tv44478,O48,2021,False,,,6.0,445470.72,207553.76,True,3.0,0.41722333333333333
2012,20211O107,20211O66,2,4,0.39719666666666664,264.49,0.5,18.0,7.0,5,,tw41898,O107,2021,,,,,445709.33,207638.71,True,3.0,0.31522333333333336,8.0,10.0,0,vz32983,tw41895,O66,2021,True,O52,330.1,6.0,445582.33,207406.71,True,1.0,
2029,20211O112,20211O66,0,4,0.4089766666666667,395.28,0.0,16.0,7.0,7,ty70575,tw41858,O112,2021,True,O86,393.1,5.0,445957.33,207531.71,True,3.0,0.4737533333333333,8.0,10.0,0,vz32983,tw41895,O66,2021,True,O52,330.1,6.0,445582.33,207406.71,True,1.0,
2089,20211O34,20211O66,0,3,0.39664,485.62,0.0,30.0,9.0,9,tw41625,ty69382,O34,2021,False,,,6.0,445302.72,207803.76,True,2.0,0.23296,8.0,10.0,0,vz32983,tw41895,O66,2021,True,O52,330.1,6.0,445582.33,207406.71,True,1.0,
2102,20211O48,20211O66,0,4,0.3771966666666667,184.61,0.0,15.0,7.0,2,vj57893,tv44478,O48,2021,False,,,6.0,445470.72,207553.76,True,3.0,0.41722333333333333,8.0,10.0,0,vz32983,tw41895,O66,2021,True,O52,330.1,6.0,445582.33,207406.71,True,1.0,
2112,20211O58,20211O66,2,4,0.3366366666666667,178.42,0.5,16.0,10.0,10,tr43342,ty70759,O58,2021,False,,,6.0,445427.72,207495.76,True,3.0,0.28937666666666667,8.0,10.0,0,vz32983,tw41895,O66,2021,True,O52,330.1,6.0,445582.33,207406.71,True,1.0,
2122,20211O60,20211O66,2,3,0.41539499999999996,261.35,0.6666666666666666,19.0,8.0,0,,,O60,2021,,,,,445324.72,207450.76,True,2.0,0.35488,8.0,10.0,0,vz32983,tw41895,O66,2021,True,O52,330.1,6.0,445582.33,207406.71,True,1.0,
2148,20211O75C,20211O66,0,3,0.34319500000000003,393.46,0.0,21.0,7.0,5,vz31403,vz31401,O75C,2021,False,,,5.0,445833.33,207103.71,True,2.0,0.33079,8.0,10.0,0,vz32983,tw41895,O66,2021,True,O52,330.1,6.0,445582.33,207406.71,True,1.0,
2165,20211O76,20211O66,2,3,0.47776,286.53,0.6666666666666666,34.0,1.0,0,,,O76,2021,,,,,445791.33,207210.71,True,2.0,0.299,8.0,10.0,0,vz32983,tw41895,O66,2021,True,O52,330.1,6.0,445582.33,207406.71,True,1.0,
2171,20211O77,20211O66,0,5,0.2739375,176.24,0.0,19.0,7.0,6,ty70249,tw77015,O77,2021,False,,,5.0,445712.33,207287.71,True,4.0,0.4092716666666667,8.0,10.0,0,vz32983,tw41895,O66,2021,True,O52,330.1,6.0,445582.33,207406.71,True,1.0,
2183,20211O83,20211O66,0,4,0.30001,300.66,0.0,21.0,8.0,7,vz31466,vz33113,O83,2021,False,,,5.0,445788.33,207625.71,True,3.0,0.47967666666666675,8.0,10.0,0,vz32983,tw41895,O66,2021,True,O52,330.1,6.0,445582.33,207406.71,True,1.0,
2014,20211O107,20211O58,0,6,0.3451911111111111,315.81,0.0,18.0,7.0,5,,tw41898,O107,2021,,,,,445709.33,207638.71,True,3.0,0.31522333333333336,16.0,10.0,10,tr43342,ty70759,O58,2021,False,,,6.0,445427.72,207495.76,True,3.0,0.28937666666666667
2057,20211O18,20211O58,0,4,0.36994,493.09,0.0,19.0,7.0,3,vz31037,ty68155,O18,2021,True,EX75A,551.3,6.0,445339.57,207980.91,True,1.0,,16.0,10.0,10,tr43342,ty70759,O58,2021,False,,,6.0,445427.72,207495.76,True,3.0,0.28937666666666667
2067,20211O3,20211O58,0,5,0.3692066666666667,593.42,0.0,18.0,11.0,9,tl38436,ty69305,O3,2021,True,EX7,523.7,6.0,445269.72,208067.76,True,2.0,0.30197,16.0,10.0,10,tr43342,ty70759,O58,2021,False,,,6.0,445427.72,207495.76,True,3.0,0.28937666666666667
2077,20211O30,20211O58,0,9,0.3528294444444444,484.48,0.0,15.0,10.0,8,tv44361,te80789,O30,2021,True,O38A,304.0,6.0,445291.72,207960.76,True,6.0,0.4512333333333333,16.0,10.0,10,tr43342,ty70759,O58,2021,False,,,6.0,445427.72,207495.76,True,3.0,0.28937666666666667
2085,20211O34,20211O58,0,5,0.3035033333333333,332.4,0.0,30.0,9.0,9,tw41625,ty69382,O34,2021,False,,,6.0,445302.72,207803.76,True,2.0,0.23296,16.0,10.0,10,tr43342,ty70759,O58,2021,False,,,6.0,445427.72,207495.76,True,3.0,0.28937666666666667
2097,20211O44,20211O58,0,5,0.2946533333333333,438.53,0.0,21.0,9.0,0,,,O44,2021,,,,,445380.72,207931.76,True,2.0,0.24979,16.0,10.0,10,tr43342,ty70759,O58,2021,False,,,6.0,445427.72,207495.76,True,3.0,0.28937666666666667
2100,20211O48,20211O58,4,6,0.4373766666666667,72.2,0.6666666666666666,15.0,7.0,2,vj57893,tv44478,O48,2021,False,,,6.0,445470.72,207553.76,True,3.0,0.41722333333333333,16.0,10.0,10,tr43342,ty70759,O58,2021,False,,,6.0,445427.72,207495.76,True,3.0,0.28937666666666667
2120,20211O60,20211O58,4,5,0.4637516666666666,112.4,0.8,19.0,8.0,0,,,O60,2021,,,,,445324.72,207450.76,True,2.0,0.35488,16.0,10.0,10,tr43342,ty70759,O58,2021,False,,,6.0,445427.72,207495.76,True,3.0,0.28937666666666667
2131,20211O66,20211O58,2,4,0.3366366666666667,178.42,0.5,8.0,10.0,0,vz32983,tw41895,O66,2021,True,O52,330.1,6.0,445582.33,207406.71,True,1.0,,16.0,10.0,10,tr43342,ty70759,O58,2021,False,,,6.0,445427.72,207495.76,True,3.0,0.28937666666666667
2179,20211O77,20211O58,2,7,0.3254883333333333,352.54,0.2857142857142857,19.0,7.0,6,ty70249,tw77015,O77,2021,False,,,5.0,445712.33,207287.71,True,4.0,0.4092716666666667,16.0,10.0,10,tr43342,ty70759,O58,2021,False,,,6.0,445427.72,207495.76,True,3.0,0.28937666666666667
2187,20211O83,20211O58,2,6,0.41162,383.31,0.3333333333333333,21.0,8.0,7,vz31466,vz33113,O83,2021,False,,,5.0,445788.33,207625.71,True,3.0,0.47967666666666675,16.0,10.0,10,tr43342,ty70759,O58,2021,False,,,6.0,445427.72,207495.76,True,3.0,0.28937666666666667
2016,20211O107,20211O77,0,7,0.3416633333333334,351.01,0.0,18.0,7.0,5,,tw41898,O107,2021,,,,,445709.33,207638.71,True,3.0,0.31522333333333336,19.0,7.0,6,ty70249,tw77015,O77,2021,False,,,5.0,445712.33,207287.71,True,4.0,0.4092716666666667
2027,20211O112,20211O77,2,7,0.3542908333333334,345.78,0.2857142857142857,16.0,7.0,7,ty70575,tw41858,O112,2021,True,O86,393.1,5.0,445957.33,207531.71,True,3.0,0.4737533333333333,19.0,7.0,6,ty70249,tw77015,O77,2021,False,,,5.0,445712.33,207287.71,True,4.0,0.4092716666666667
2106,20211O48,20211O77,0,7,0.3587575,359.39,0.0,15.0,7.0,2,vj57893,tv44478,O48,2021,False,,,6.0,445470.72,207553.76,True,3.0,0.41722333333333333,19.0,7.0,6,ty70249,tw77015,O77,2021,False,,,5.0,445712.33,207287.71,True,4.0,0.4092716666666667
2115,20211O58,20211O77,2,7,0.3254883333333333,352.54,0.2857142857142857,16.0,10.0,10,tr43342,ty70759,O58,2021,False,,,6.0,445427.72,207495.76,True,3.0,0.28937666666666667,19.0,7.0,6,ty70249,tw77015,O77,2021,False,,,5.0,445712.33,207287.71,True,4.0,0.4092716666666667
2124,20211O60,20211O77,0,6,0.28279,420.51,0.0,19.0,8.0,0,,,O60,2021,,,,,445324.72,207450.76,True,2.0,0.35488,19.0,7.0,6,ty70249,tw77015,O77,2021,False,,,5.0,445712.33,207287.71,True,4.0,0.4092716666666667
2130,20211O66,20211O77,0,5,0.2739375,176.24,0.0,8.0,10.0,0,vz32983,tw41895,O66,2021,True,O52,330.1,6.0,445582.33,207406.71,True,1.0,,19.0,7.0,6,ty70249,tw77015,O77,2021,False,,,5.0,445712.33,207287.71,True,4.0,0.4092716666666667
2142,20211O75C,20211O77,0,6,0.375465,220.22,0.0,21.0,7.0,5,vz31403,vz31401,O75C,2021,False,,,5.0,445833.33,207103.71,True,2.0,0.33079,19.0,7.0,6,ty70249,tw77015,O77,2021,False,,,5.0,445712.33,207287.71,True,4.0,0.4092716666666667
2154,20211O75D,20211O77,2,7,0.32976916666666667,272.64,0.2857142857142857,18.0,10.0,3,,tw77016,O75D,2021,,,,,445894.33,207084.71,True,3.0,0.28297666666666665,19.0,7.0,6,ty70249,tw77015,O77,2021,False,,,5.0,445712.33,207287.71,True,4.0,0.4092716666666667
2160,20211O76,20211O77,0,6,0.31155,110.32,0.0,34.0,1.0,0,,,O76,2021,,,,,445791.33,207210.71,True,2.0,0.299,19.0,7.0,6,ty70249,tw77015,O77,2021,False,,,5.0,445712.33,207287.71,True,4.0,0.4092716666666667
2185,20211O83,20211O77,0,7,0.42925416666666666,346.44,0.0,21.0,8.0,7,vz31466,vz33113,O83,2021,False,,,5.0,445788.33,207625.71,True,3.0,0.47967666666666675,19.0,7.0,6,ty70249,tw77015,O77,2021,False,,,5.0,445712.33,207287.71,True,4.0,0.4092716666666667
2018,20211O107,20211O60,2,5,0.39740166666666665,428.08,0.4,18.0,7.0,5,,tw41898,O107,2021,,,,,445709.33,207638.71,True,3.0,0.31522333333333336,19.0,8.0,0,,,O60,2021,,,,,445324.72,207450.76,True,2.0,0.35488
2059,20211O18,20211O60,0,3,0.3144,530.36,0.0,19.0,7.0,3,vz31037,ty68155,O18,2021,True,EX75A,551.3,6.0,445339.57,207980.91,True,1.0,,19.0,8.0,0,,,O60,2021,,,,,445324.72,207450.76,True,2.0,0.35488
2069,20211O3,20211O60,0,4,0.370015,619.45,0.0,18.0,11.0,9,tl38436,ty69305,O3,2021,True,EX7,523.7,6.0,445269.72,208067.76,True,2.0,0.30197,19.0,8.0,0,,,O60,2021,,,,,445324.72,207450.76,True,2.0,0.35488
2078,20211O30,20211O60,0,8,0.394545,511.07,0.0,15.0,10.0,8,tv44361,te80789,O30,2021,True,O38A,304.0,6.0,445291.72,207960.76,True,6.0,0.4512333333333333,19.0,8.0,0,,,O60,2021,,,,,445324.72,207450.76,True,2.0,0.35488
2086,20211O34,20211O60,0,4,0.3230225,353.68,0.0,30.0,9.0,9,tw41625,ty69382,O34,2021,False,,,6.0,445302.72,207803.76,True,2.0,0.23296,19.0,8.0,0,,,O60,2021,,,,,445324.72,207450.76,True,2.0,0.35488
2099,20211O44,20211O60,0,4,0.29347,484.25,0.0,21.0,9.0,0,,,O44,2021,,,,,445380.72,207931.76,True,2.0,0.24979,19.0,8.0,0,,,O60,2021,,,,,445324.72,207450.76,True,2.0,0.35488
2101,20211O48,20211O60,2,5,0.4791383333333334,178.68,0.4,15.0,7.0,2,vj57893,tv44478,O48,2021,False,,,6.0,445470.72,207553.76,True,3.0,0.41722333333333333,19.0,8.0,0,,,O60,2021,,,,,445324.72,207450.76,True,2.0,0.35488
2111,20211O58,20211O60,4,5,0.4637516666666666,112.4,0.8,16.0,10.0,10,tr43342,ty70759,O58,2021,False,,,6.0,445427.72,207495.76,True,3.0,0.28937666666666667,19.0,8.0,0,,,O60,2021,,,,,445324.72,207450.76,True,2.0,0.35488
2133,20211O66,20211O60,2,3,0.41539499999999996,261.35,0.6666666666666666,8.0,10.0,0,vz32983,tw41895,O66,2021,True,O52,330.1,6.0,445582.33,207406.71,True,1.0,,19.0,8.0,0,,,O60,2021,,,,,445324.72,207450.76,True,2.0,0.35488
2019,20211O107,20211SW121,0,6,0.3607888888888889,430.39,0.0,18.0,7.0,5,,tw41898,O107,2021,,,,,445709.33,207638.71,True,3.0,0.31522333333333336,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621
2020,20211O112,20211SW121,0,6,0.3627566666666666,190.68,0.0,16.0,7.0,7,ty70575,tw41858,O112,2021,True,O86,393.1,5.0,445957.33,207531.71,True,3.0,0.4737533333333333,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621
2039,20211O118,20211SW121,0,7,0.3611425,424.1,0.0,27.0,11.0,10,ty69096,,O118,2021,False,,,6.0,446026.33,207781.71,True,4.0,0.4453583333333333,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621
2145,20211O75C,20211SW121,0,5,0.2674666666666667,324.53,0.0,21.0,7.0,5,vz31403,vz31401,O75C,2021,False,,,5.0,445833.33,207103.71,True,2.0,0.33079,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621
2155,20211O75D,20211SW121,0,6,0.32281333333333334,307.26,0.0,18.0,10.0,3,,tw77016,O75D,2021,,,,,445894.33,207084.71,True,3.0,0.28297666666666665,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621
2164,20211O76,20211SW121,0,5,0.3496283333333334,284.86,0.0,34.0,1.0,0,,,O76,2021,,,,,445791.33,207210.71,True,2.0,0.299,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621
2174,20211O77,20211SW121,0,7,0.37813499999999994,330.5,0.0,19.0,7.0,6,ty70249,tw77015,O77,2021,False,,,5.0,445712.33,207287.71,True,4.0,0.4092716666666667,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621
2186,20211O83,20211SW121,0,6,0.3166366666666667,364.46,0.0,21.0,8.0,7,vz31466,vz33113,O83,2021,False,,,5.0,445788.33,207625.71,True,3.0,0.47967666666666675,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621
2228,20211SW102,20211SW121,0,5,0.2626483333333333,263.76,0.0,,,0,,,SW102,2021,,,,,446220.33,207169.71,True,2.0,0.1887,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621
2241,20211SW114,20211SW121,2,6,0.39385777777777775,154.06,0.3333333333333333,10.0,3.0,0,,tw41854,SW114,2021,,,,,446053.33,207204.71,True,3.0,0.3690866666666666,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621
2250,20211SW119,20211SW121,4,5,0.50966,31.32,0.8,24.0,6.0,3,,vz33673,SW119,2021,,,,,446065.33,207348.71,True,2.0,0.45762,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621
2275,20211SW16,20211SW121,2,7,0.36357083333333334,258.86,0.2857142857142857,25.0,8.0,7,vz33684,vz32782,SW16,2021,False,,,6.0,446260.33,207485.71,True,4.0,0.35653666666666667,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621
2289,20211SW18,20211SW121,2,5,0.412325,365.94,0.4,19.0,8.0,5,ty68576,tw77069,SW18,2021,True,C61A,539.8,5.0,446358.33,207529.71,True,2.0,0.40132,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621
2308,20211SW32,20211SW121,2,6,0.4185444444444444,279.54,0.3333333333333333,17.0,7.0,0,,,SW32,2021,,,,,446283.33,207228.71,True,3.0,0.3597166666666667,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621
2318,20211SW34,20211SW121,0,6,0.41581999999999997,325.3,0.0,22.0,7.0,7,tr43216,tj26880,SW34,2021,True,O29,1317.7,6.0,446359.33,207328.71,True,3.0,0.32470666666666664,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621
2022,20211O112,20211SW119,0,5,0.3837283333333333,212.49,0.0,16.0,7.0,7,ty70575,tw41858,O112,2021,True,O86,393.1,5.0,445957.33,207531.71,True,3.0,0.4737533333333333,24.0,6.0,3,,vz33673,SW119,2021,,,,,446065.33,207348.71,True,2.0,0.45762
2146,20211O75C,20211SW119,0,4,0.3774425,337.42,0.0,21.0,7.0,5,vz31403,vz31401,O75C,2021,False,,,5.0,445833.33,207103.71,True,2.0,0.33079,24.0,6.0,3,,vz33673,SW119,2021,,,,,446065.33,207348.71,True,2.0,0.45762
2156,20211O75D,20211SW119,0,5,0.28600333333333333,314.54,0.0,18.0,10.0,3,,tw77016,O75D,2021,,,,,445894.33,207084.71,True,3.0,0.28297666666666665,24.0,6.0,3,,vz33673,SW119,2021,,,,,446065.33,207348.71,True,2.0,0.45762
2166,20211O76,20211SW119,0,4,0.4143475,306.79,0.0,34.0,1.0,0,,,O76,2021,,,,,445791.33,207210.71,True,2.0,0.299,24.0,6.0,3,,vz33673,SW119,2021,,,,,446065.33,207348.71,True,2.0,0.45762
2189,20211O83,20211SW119,0,5,0.33903833333333333,391.74,0.0,21.0,8.0,7,vz31466,vz33113,O83,2021,False,,,5.0,445788.33,207625.71,True,3.0,0.47967666666666675,24.0,6.0,3,,vz33673,SW119,2021,,,,,446065.33,207348.71,True,2.0,0.45762
2225,20211SW102,20211SW119,0,4,0.3179475,236.78,0.0,,,0,,,SW102,2021,,,,,446220.33,207169.71,True,2.0,0.1887,24.0,6.0,3,,vz33673,SW119,2021,,,,,446065.33,207348.71,True,2.0,0.45762
2237,20211SW107,20211SW119,0,4,0.48247249999999997,307.78,0.0,25.0,6.0,6,pf71360,vz33149,SW107,2021,False,,,5.0,446138.33,207049.71,True,2.0,0.45664,24.0,6.0,3,,vz33673,SW119,2021,,,,,446065.33,207348.71,True,2.0,0.45762
2240,20211SW114,20211SW119,0,5,0.4084033333333334,144.5,0.0,10.0,3.0,0,,tw41854,SW114,2021,,,,,446053.33,207204.71,True,3.0,0.3690866666666666,24.0,6.0,3,,vz33673,SW119,2021,,,,,446065.33,207348.71,True,2.0,0.45762
2260,20211SW121,20211SW119,4,5,0.50966,31.32,0.8,16.0,13.0,10,,vz33329,SW121,2021,,,,,446035.33,207357.71,True,3.0,0.31621,24.0,6.0,3,,vz33673,SW119,2021,,,,,446065.33,207348.71,True,2.0,0.45762
2272,20211SW16,20211SW119,2,6,0.35284625,238.31,0.3333333333333333,25.0,8.0,7,vz33684,vz32782,SW16,2021,False,,,6.0,446260.33,207485.71,True,4.0,0.35653666666666667,24.0,6.0,3,,vz33673,SW119,2021,,,,,446065.33,207348.71,True,2.0,0.45762
2288,20211SW18,20211SW119,0,4,0.403065,344.4,0.0,19.0,8.0,5,ty68576,tw77069,SW18,2021,True,C61A,539.8,5.0,446358.33,207529.71,True,2.0,0.40132,24.0,6.0,3,,vz33673,SW119,2021,,,,,446065.33,207348.71,True,2.0,0.45762
2305,20211SW32,20211SW119,0,5,0.38816500000000004,248.85,0.0,17.0,7.0,0,,,SW32,2021,,,,,446283.33,207228.71,True,3.0,0.3597166666666667,24.0,6.0,3,,vz33673,SW119,2021,,,,,446065.33,207348.71,True,2.0,0.45762
